member_id,signup_date,tier,home_branch,age_band,city,recency_days,frequency,monetary,tenure_days,distinct_branches,home_branch_share,redemption_count,points_balance,morning_visit_ratio,weekend_visit_ratio,avg_days_between_visits,gap_trend,days_to_second_purchase,visits_last_30d_vs_prev_30d,churned,cluster,segment
M016355,2026-02-05,Silver,B33,35-44,Phuket,18,4,638.54,84,1,1.0,0,61,0.25,0.5,21.98194444444444,,10.686805555555557,1.0,0,2,At-risk regulars
M016357,2026-04-26,Bronze,B35,18-24,Pattaya,4,1,94.23,4,1,1.0,0,9,0.0,1.0,,,,2.0,0,1,One-and-done
M016358,2025-08-30,Silver,B31,25-34,Phuket,61,7,1712.48,243,3,0.7142857142857143,0,167,0.4285714285714285,0.7142857142857143,30.353124999999995,2.054224654981657,15.654861111111112,1.0,1,3,Hibernating
M016359,2025-08-01,Bronze,B36,45-54,Pattaya,1,16,2148.33,272,1,1.0,0,206,0.4375,0.375,18.08833333333333,0.9282970792837908,8.546527777777778,1.0,0,0,Loyal
M016362,2025-11-05,Bronze,B27,18-24,Chiang Mai,30,9,1070.36,176,3,0.7777777777777778,0,103,0.6666666666666666,0.2222222222222222,18.24496527777778,1.409893848108529,15.30902777777778,0.3333333333333333,0,2,At-risk regulars
M016363,2025-09-13,Silver,B21,45-54,Bangkok,69,8,1450.41,229,1,1.0,0,141,0.5,0.625,22.85515873015873,1.4867110397062198,28.58888888888889,1.0,1,3,Hibernating
M016364,2026-03-17,Bronze,B36,55+,Pattaya,7,3,426.02,44,2,0.6666666666666666,0,41,0.3333333333333333,0.3333333333333333,18.41736111111111,,11.06875,0.6666666666666666,0,1,One-and-done
M016365,2026-01-02,Silver,B15,25-34,Bangkok,21,5,1288.59,118,4,0.2,0,127,0.4,0.4,24.19565972222222,5.305174576202614,5.721527777777778,1.0,0,2,At-risk regulars
M016366,2025-03-20,Bronze,B23,25-34,Bangkok,6,9,2124.2799999999997,406,2,0.8888888888888888,0,208,0.7777777777777778,0.0,49.99913194444444,1.4266810166119952,19.885416666666668,2.0,1,0,Loyal
M016367,2026-02-24,Bronze,B37,45-54,Pattaya,7,3,574.24,65,2,0.6666666666666666,0,56,0.3333333333333333,0.0,29.103472222222223,,35.7375,3.0,0,2,At-risk regulars
M016368,2026-03-17,Bronze,B26,35-44,Chiang Mai,0,4,445.32,44,1,1.0,0,42,0.25,0.25,14.631712962962965,,5.5680555555555555,1.0,0,2,At-risk regulars
M016370,2026-02-25,Bronze,B23,18-24,Bangkok,3,3,503.9,64,3,0.3333333333333333,0,49,1.0,0.3333333333333333,30.459722222222226,,30.970833333333335,1.0,0,1,One-and-done
M016371,2025-09-17,Bronze,B06,25-34,Bangkok,22,7,973.37,225,2,0.8571428571428571,0,94,0.4285714285714285,0.0,33.83391203703703,1.0184287568702184,35.18333333333333,2.0,0,2,At-risk regulars
M016372,2025-10-15,Silver,B34,55+,Pattaya,9,11,1967.95,197,1,1.0,0,192,0.4545454545454545,0.2727272727272727,18.80034722222222,1.526753723970905,5.668055555555555,3.0,0,0,Loyal
M016373,2025-10-27,Silver,B31,35-44,Phuket,40,7,1329.65,185,1,1.0,0,130,0.5714285714285714,0.4285714285714285,24.222337962962964,1.0175357414851878,24.89027777777778,0.5,0,3,Hibernating
M016374,2025-07-24,Silver,B03,45-54,Bangkok,70,23,3512.63,280,5,0.8260869565217391,0,339,0.4782608695652174,0.3478260869565217,9.53873106060606,1.3710706761670894,16.85972222222222,1.0,1,3,Hibernating
M016375,2025-07-26,Bronze,B34,25-34,Pattaya,85,8,1946.25,278,2,0.875,0,191,0.5,0.375,27.586011904761904,1.3829870370913069,19.695138888888888,1.0,1,3,Hibernating
M016376,2025-01-23,Bronze,B01,25-34,Bangkok,11,21,3669.43,462,3,0.9047619047619048,0,359,0.7142857142857143,0.1428571428571428,22.56350694444445,0.9552307873979404,11.12152777777778,0.6666666666666666,0,0,Loyal
M016378,2026-01-20,Silver,B28,35-44,Chiang Mai,17,4,609.9200000000001,100,3,0.5,0,59,0.5,0.0,27.820833333333336,,31.025,1.0,0,2,At-risk regulars
M016379,2026-04-23,Silver,B37,25-34,Pattaya,7,1,220.31,7,1,1.0,0,22,1.0,0.0,,,,2.0,0,1,One-and-done
M016380,2025-04-06,Bronze,B25,25-34,Chiang Mai,52,14,2133.63,389,3,0.8571428571428571,0,207,0.7142857142857143,0.2857142857142857,25.932318376068377,1.5340660706909064,23.889583333333334,0.5,0,3,Hibernating
M016381,2025-06-30,Gold,B25,35-44,Chiang Mai,0,9,1670.18,304,3,0.7777777777777778,0,164,0.6666666666666666,0.2222222222222222,37.98177083333333,0.8385378377202324,7.913888888888889,1.0,0,0,Loyal
M016383,2026-03-11,Silver,B17,55+,Bangkok,1,3,816.3900000000001,50,1,1.0,0,81,0.6666666666666666,0.0,24.234375,,28.563194444444445,1.5,0,2,At-risk regulars
M016385,2026-04-18,Bronze,B02,25-34,Bangkok,12,1,180.0,12,1,1.0,0,18,0.0,1.0,,,,2.0,0,1,One-and-done
M016386,2026-01-31,Bronze,B17,25-34,Bangkok,13,8,1902.91,89,1,1.0,0,186,0.625,0.5,10.8125,0.4141624277989554,11.881944444444445,1.3333333333333333,0,0,Loyal
M016387,2025-06-09,Silver,B29,35-44,Chiang Mai,3,48,11902.86,325,8,0.8125,0,1167,0.6041666666666666,0.2291666666666666,6.850783096926715,0.8175922194215418,16.911805555555556,1.0,0,4,Champions
M016388,2025-07-21,Bronze,B08,35-44,Bangkok,45,7,1098.46,283,2,0.8571428571428571,0,106,0.4285714285714285,0.1428571428571428,39.63078703703704,1.4324247526088838,20.968055555555555,0.5,1,3,Hibernating
M016391,2025-12-20,Bronze,B31,25-34,Phuket,11,7,886.1800000000001,131,2,0.8571428571428571,0,86,0.2857142857142857,0.7142857142857143,19.990046296296295,1.4523484977565744,7.946527777777778,1.0,0,2,At-risk regulars
M016393,2026-03-26,Bronze,B30,55+,Phuket,4,2,222.2,35,1,1.0,0,21,0.0,0.5,30.958333333333332,,30.958333333333332,1.0,0,1,One-and-done
M016394,2025-06-12,Gold,B23,25-34,Bangkok,2,42,12117.54,322,6,0.8809523809523809,3,541,0.3809523809523809,0.2619047619047619,7.801016260162602,0.7571850750779083,16.896527777777777,1.0,0,4,Champions
M016395,2025-04-17,Gold,B04,55+,Bangkok,2,17,3866.49,378,4,0.8235294117647058,2,184,0.4705882352941176,0.2352941176470588,23.502821180555554,0.8469120812406864,12.626388888888888,1.5,0,0,Loyal
M016396,2025-07-07,Bronze,B40,25-34,Khon Kaen,40,7,2389.43,297,2,0.8571428571428571,0,236,0.7142857142857143,0.1428571428571428,42.85729166666667,1.516716395593043,27.990972222222226,0.5,0,3,Hibernating
M016397,2025-09-05,Bronze,B10,35-44,Bangkok,14,9,2434.82,237,2,0.8888888888888888,0,240,0.8888888888888888,0.0,27.903559027777774,1.1529872020911731,9.988888888888887,1.0,0,0,Loyal
M016398,2026-03-03,Gold,B20,25-34,Bangkok,42,2,214.18,58,1,1.0,0,21,0.0,0.0,16.03472222222222,,16.03472222222222,0.3333333333333333,0,1,One-and-done
M016400,2024-12-25,Silver,B32,25-34,Phuket,87,10,2746.67,491,2,0.9,0,269,0.8,0.0,44.91211419753087,1.1083039624052118,21.988888888888887,1.0,0,3,Hibernating
M016402,2026-03-26,Bronze,B02,25-34,Bangkok,19,2,314.83,35,1,1.0,0,30,0.5,0.5,15.688194444444443,,15.688194444444443,1.0,0,1,One-and-done
M016403,2025-04-20,Bronze,B21,25-34,Bangkok,5,29,6554.4,375,4,0.896551724137931,0,641,0.6551724137931034,0.3103448275862069,13.222098214285714,5.885159628830696,23.844444444444445,2.0,1,4,Champions
M016406,2025-09-10,Silver,B36,18-24,Pattaya,6,9,2832.44,232,2,0.8888888888888888,0,277,0.4444444444444444,0.2222222222222222,28.24991319444445,1.5784099634050277,15.009722222222225,1.0,0,0,Loyal
M016408,2025-11-08,Bronze,B40,25-34,Khon Kaen,15,16,3348.75,173,2,0.9375,0,329,0.625,0.3125,10.532546296296294,1.41174511611311,23.90763888888889,0.5,1,0,Loyal
M016409,2026-03-20,Bronze,B36,55+,Pattaya,7,2,290.74,41,1,1.0,0,28,0.5,0.0,33.638194444444444,,33.638194444444444,1.0,0,1,One-and-done
M016410,2025-09-11,Bronze,B10,35-44,Bangkok,3,16,3207.63,231,2,0.875,2,94,0.6875,0.25,15.19,1.0929636930909767,8.904166666666667,1.0,1,0,Loyal
M016411,2025-09-04,Silver,B24,35-44,Bangkok,27,10,1451.34,238,2,0.9,1,66,0.4,0.4,23.424691358024692,0.8134507828681845,2.921527777777778,1.0,0,0,Loyal
M016412,2025-10-06,Silver,B02,45-54,Bangkok,11,10,2295.83,206,2,0.9,0,224,0.6,0.1,21.6954475308642,1.3848533731400778,18.516666666666666,1.0,0,0,Loyal
M016413,2026-04-28,Bronze,B23,35-44,Bangkok,2,1,282.72,2,1,1.0,0,28,1.0,0.0,,,,2.0,0,1,One-and-done
M016414,2025-08-31,Gold,B30,35-44,Phuket,1,119,31157.13,242,12,0.8991596638655462,18,563,0.5042016806722689,0.2857142857142857,2.0427730696798494,0.8357226824295018,6.204166666666667,0.8421052631578947,0,4,Champions
M016418,2025-11-05,Silver,B06,25-34,Bangkok,11,12,2014.05,176,1,1.0,2,45,0.5833333333333334,0.3333333333333333,15.021275252525252,1.1988335445300062,10.447222222222225,1.5,0,0,Loyal
M016419,2026-03-27,Bronze,B08,18-24,Bangkok,10,2,234.6,34,1,1.0,0,23,0.5,0.0,23.708333333333332,,23.708333333333332,1.0,0,1,One-and-done
M016421,2025-05-01,Bronze,B30,35-44,Phuket,16,11,2257.59,364,3,0.8181818181818182,0,221,0.5454545454545454,0.2727272727272727,34.836666666666666,1.6513612389589398,17.4375,2.0,1,0,Loyal
M016422,2026-01-18,Bronze,B06,45-54,Bangkok,23,5,1192.4299999999998,102,1,1.0,0,116,0.8,0.4,19.757638888888888,1.4197359705470058,15.027083333333334,1.0,0,2,At-risk regulars
M016423,2025-09-15,Silver,B07,25-34,Bangkok,17,6,1740.11,227,1,1.0,1,66,0.3333333333333333,0.1666666666666666,42.04194444444444,2.009921082299887,14.914583333333333,1.0,0,2,At-risk regulars
M016424,2025-11-03,Bronze,B14,35-44,Bangkok,36,5,841.59,178,2,0.8,0,82,1.0,0.0,35.465625,1.6428688897272927,23.928472222222226,0.5,0,2,At-risk regulars
M016425,2026-02-21,Silver,B17,25-34,Bangkok,14,4,592.24,68,2,0.75,0,58,0.75,0.5,17.94884259259259,,33.87361111111111,1.5,0,2,At-risk regulars
M016427,2026-02-03,Silver,B16,18-24,Bangkok,16,4,586.5799999999999,86,1,1.0,0,57,0.5,0.0,23.438194444444445,,34.87847222222222,0.6666666666666666,0,2,At-risk regulars
M016428,2026-04-10,Silver,B06,35-44,Bangkok,1,3,371.27,20,1,1.0,0,35,0.3333333333333333,0.0,9.325,,12.041666666666666,4.0,0,1,One-and-done
M016429,2025-03-22,Bronze,B09,25-34,Bangkok,30,31,6059.93,404,4,0.9032258064516128,0,592,0.5161290322580645,0.2258064516129032,12.459884259259258,3.6298084568878095,15.907638888888888,0.5,1,4,Champions
M016430,2025-04-26,Bronze,B07,25-34,Bangkok,22,12,2267.62,369,1,1.0,1,117,0.4166666666666667,0.4166666666666667,31.53131313131313,1.0942263888104515,8.263194444444444,1.0,0,0,Loyal
M016431,2025-12-29,Bronze,B24,18-24,Bangkok,36,9,1091.35,122,3,0.7777777777777778,0,105,0.3333333333333333,0.4444444444444444,10.752604166666666,1.3031532309108698,18.131944444444443,0.3333333333333333,1,3,Hibernating
M016432,2025-08-08,Bronze,B07,45-54,Bangkok,17,13,1899.02,265,3,0.8461538461538461,0,183,0.5384615384615384,0.3076923076923077,20.67523148148148,2.1163514506936028,15.265277777777778,2.0,1,0,Loyal
M016433,2025-04-12,Silver,B18,18-24,Bangkok,27,14,3493.08,383,3,0.8571428571428571,0,342,0.5714285714285714,0.2857142857142857,27.365865384615383,1.2658850610623764,26.716666666666665,1.0,1,0,Loyal
M016435,2026-03-15,Bronze,B08,45-54,Bangkok,11,2,340.79,46,1,1.0,0,33,0.0,1.0,34.93055555555556,,34.93055555555556,1.0,0,1,One-and-done
M016436,2025-10-23,Bronze,B30,35-44,Phuket,2,30,6831.01,189,4,0.9,5,109,0.7,0.1666666666666666,6.460392720306513,1.054987547243554,5.9840277777777775,1.0,0,4,Champions
M016437,2024-09-17,Silver,B06,18-24,Bangkok,5,85,19348.51,590,11,0.8588235294117647,0,1891,0.4941176470588235,0.3294117647058823,6.966476521164018,0.7643672830843502,7.045833333333333,1.2,0,4,Champions
M016438,2026-03-13,Bronze,B27,55+,Chiang Mai,7,7,1027.7,48,3,0.7142857142857143,0,99,0.5714285714285714,0.2857142857142857,6.854398148148149,0.7736448038334831,10.038194444444445,1.25,0,2,At-risk regulars
M016440,2025-07-01,Silver,B34,18-24,Pattaya,57,9,1489.59,303,3,0.7777777777777778,0,145,0.5555555555555556,0.2222222222222222,30.725173611111114,1.9065040157966784,26.834722222222226,0.5,1,3,Hibernating
M016441,2025-12-15,Bronze,B17,35-44,Bangkok,9,15,2665.34,136,3,0.8666666666666667,1,127,0.4,0.4,9.085168650793651,1.658903233310072,21.99652777777778,0.75,1,0,Loyal
M016442,2025-07-10,Gold,B20,45-54,Bangkok,19,12,3798.78,294,1,1.0,0,375,0.25,0.5,25.03907828282828,0.806928465628623,3.3645833333333335,1.0,1,0,Loyal
M016446,2025-07-30,Bronze,B24,35-44,Bangkok,7,13,1505.79,274,2,0.9230769230769232,0,144,0.7692307692307693,0.1538461538461538,22.248437500000005,4.521922873745377,11.000694444444443,2.0,1,0,Loyal
M016447,2026-03-16,Bronze,B27,35-44,Chiang Mai,3,4,1034.92,45,1,1.0,0,102,0.75,0.25,13.972685185185185,,23.97361111111111,2.0,0,2,At-risk regulars
M016448,2025-03-16,Silver,B19,35-44,Bangkok,29,12,2577.74,410,1,1.0,2,87,0.5,0.25,34.664204545454545,2.0215099208826817,12.70625,2.0,0,0,Loyal
M016450,2026-02-02,Silver,B13,35-44,Bangkok,3,9,2220.62,87,2,0.8888888888888888,0,219,0.6666666666666666,0.1111111111111111,10.456510416666667,1.091283742015248,28.461111111111112,0.6666666666666666,0,0,Loyal
M016453,2025-11-13,Silver,B33,25-34,Phuket,29,13,2415.96,168,2,0.9230769230769232,1,37,0.5384615384615384,0.2307692307692307,11.552314814814814,1.1139512677662446,21.813194444444445,1.0,1,0,Loyal
M016455,2026-04-02,Bronze,B27,55+,Chiang Mai,28,1,156.53,28,1,1.0,0,15,1.0,0.0,,,,2.0,0,1,One-and-done
M016456,2025-08-31,Bronze,B14,25-34,Bangkok,43,16,3861.79,242,3,0.875,3,151,0.75,0.1875,13.265231481481482,3.5109835378001466,24.87013888888889,0.5,1,3,Hibernating
M016459,2025-10-23,Bronze,B09,35-44,Bangkok,6,8,1501.44,189,3,0.75,0,147,0.625,0.25,26.137500000000006,2.003844266058677,11.950694444444444,1.0,0,0,Loyal
M016460,2025-09-17,Bronze,B27,25-34,Chiang Mai,70,9,1872.03,225,5,0.5555555555555556,0,183,0.4444444444444444,0.3333333333333333,19.37152777777778,3.907873701039169,13.282638888888888,1.0,1,3,Hibernating
M016461,2025-04-08,Silver,B20,35-44,Bangkok,56,13,2915.81,387,4,0.7692307692307693,0,284,0.2307692307692307,0.3076923076923077,27.565104166666668,1.8910197389813224,24.91805555555555,0.5,1,3,Hibernating
M016464,2026-01-09,Bronze,B26,55+,Chiang Mai,0,13,1746.83,111,5,0.6923076923076923,0,170,0.4615384615384615,0.2307692307692307,9.246064814814815,1.212285789612444,16.336111111111112,0.8,0,0,Loyal
M016465,2026-02-12,Bronze,B18,35-44,Bangkok,3,6,666.1800000000001,77,1,1.0,0,63,0.3333333333333333,0.3333333333333333,14.740416666666665,1.2097986173730089,14.672916666666667,1.0,0,2,At-risk regulars
M016466,2025-11-25,Bronze,B33,35-44,Phuket,0,18,3316.7,156,3,0.8888888888888888,0,323,0.5555555555555556,0.1666666666666666,9.197671568627452,0.7775359840830666,15.071527777777778,6.0,0,0,Loyal
M016467,2025-11-03,Silver,B11,55+,Bangkok,13,7,1189.2,178,1,1.0,0,116,0.7142857142857143,0.0,27.502430555555552,1.2898814686325528,11.222916666666666,1.0,0,2,At-risk regulars
M016470,2025-10-21,Bronze,B22,18-24,Bangkok,0,7,1170.79,191,2,0.8571428571428571,0,113,0.8571428571428571,0.0,31.828935185185188,1.2416570208187288,36.01875,1.0,1,2,At-risk regulars
M016471,2025-11-29,Bronze,B03,45-54,Bangkok,35,10,1316.58,152,3,0.8,0,127,0.7,0.2,12.955246913580249,1.609937540985369,10.6,0.3333333333333333,1,3,Hibernating
M016475,2025-06-30,Bronze,B12,18-24,Bangkok,17,9,1059.36,304,2,0.8888888888888888,1,2,0.6666666666666666,0.2222222222222222,35.914409722222224,1.4242682325518852,10.065277777777778,1.0,1,2,At-risk regulars
M016476,2026-03-23,Silver,B07,35-44,Bangkok,21,2,250.04,38,2,0.5,0,24,0.5,0.0,17.149305555555557,,17.149305555555557,1.0,0,1,One-and-done
M016477,2025-06-30,Bronze,B05,25-34,Bangkok,74,10,1374.53,304,2,0.9,0,132,0.6,0.2,25.582098765432097,1.347576736672052,17.054166666666667,1.0,0,3,Hibernating
M016478,2025-11-01,Bronze,B08,18-24,Bangkok,3,19,3870.86,180,2,0.9473684210526316,0,377,0.4736842105263157,0.4736842105263157,9.832291666666668,0.7086377829645594,7.295833333333333,1.25,0,0,Loyal
M016479,2025-11-27,Bronze,B39,45-54,Khon Kaen,4,7,1409.77,154,2,0.8571428571428571,0,136,0.7142857142857143,0.2857142857142857,25.01539351851852,1.4590747735857643,10.429166666666667,1.0,0,2,At-risk regulars
M016481,2024-11-13,Silver,B20,18-24,Bangkok,1,73,17953.93,533,8,0.8767123287671232,8,483,0.4246575342465753,0.2465753424657534,7.384548611111111,0.6715328467153283,3.605555555555555,1.25,0,4,Champions
M016482,2026-03-02,Silver,B21,25-34,Bangkok,3,3,313.62,59,1,1.0,0,30,0.6666666666666666,0.0,28.030902777777776,,31.240972222222226,1.5,0,1,One-and-done
M016483,2025-12-17,Bronze,B25,18-24,Chiang Mai,29,14,2309.56,134,5,0.7142857142857143,0,224,0.6428571428571429,0.1428571428571428,8.09551282051282,1.9594037690513109,11.958333333333334,0.6666666666666666,1,0,Loyal
M016484,2026-02-13,Silver,B01,25-34,Bangkok,20,4,621.0,76,1,1.0,0,61,0.5,0.0,18.84675925925926,,10.924305555555556,1.0,0,2,At-risk regulars
M016485,2025-02-23,Silver,B01,18-24,Bangkok,4,61,11551.96,431,9,0.8524590163934426,0,1127,0.5081967213114754,0.2622950819672131,7.114930555555556,0.9876615886945244,5.1625,0.8333333333333334,0,4,Champions
M016486,2025-06-28,Bronze,B26,25-34,Chiang Mai,20,92,19562.77,306,10,0.8804347826086957,0,1907,0.5217391304347826,0.3043478260869565,3.1413614163614163,18.2123450567797,23.834027777777777,2.0,1,4,Champions
M016487,2025-11-28,Bronze,B26,25-34,Chiang Mai,11,11,2681.66,153,2,0.9090909090909092,0,262,0.1818181818181818,0.3636363636363636,14.199305555555554,1.4458297688074946,3.404166666666667,0.6666666666666666,0,0,Loyal
M016489,2025-11-23,Silver,B06,25-34,Bangkok,1,21,5120.95,158,6,0.7619047619047619,0,502,0.5714285714285714,0.2857142857142857,7.8409375,0.8239978493641928,8.890277777777778,2.0,0,4,Champions
M016490,2025-11-17,Silver,B12,18-24,Bangkok,19,8,1369.43,164,1,1.0,0,132,0.75,0.25,20.735218253968252,1.430978501663129,15.488888888888887,1.0,0,2,At-risk regulars
M016491,2025-09-12,Bronze,B11,45-54,Bangkok,8,29,6209.4800000000005,230,4,0.896551724137931,2,368,0.4827586206896552,0.3793103448275862,7.930257936507938,0.9106420721899005,15.175694444444444,0.8,0,4,Champions
M016492,2025-04-08,Gold,B34,45-54,Pattaya,6,22,3733.65,387,4,0.8636363636363636,0,362,0.3636363636363636,0.3636363636363636,18.14239417989418,0.9364671968442214,12.177083333333334,1.0,0,0,Loyal
M016493,2026-03-17,Bronze,B20,25-34,Bangkok,1,3,362.75,44,1,1.0,0,35,0.6666666666666666,0.0,21.65833333333333,,16.045833333333334,1.5,0,1,One-and-done
M016494,2025-06-10,Silver,B29,25-34,Chiang Mai,83,8,1798.08,324,3,0.75,0,175,0.625,0.25,34.45833333333333,1.515934539190353,26.95277777777778,1.0,1,3,Hibernating
M016496,2025-11-09,Bronze,B14,18-24,Bangkok,23,8,976.14,172,3,0.75,0,95,0.625,0.125,21.273214285714285,0.8288991403866998,39.328472222222224,1.0,0,2,At-risk regulars
M016497,2026-04-02,Gold,B09,25-34,Bangkok,15,2,363.67,28,1,1.0,0,36,0.0,0.0,12.849305555555556,,12.849305555555556,3.0,0,1,One-and-done
M016500,2026-02-09,Silver,B20,25-34,Bangkok,10,6,1309.94,80,3,0.6666666666666666,0,129,0.6666666666666666,0.0,13.975555555555554,0.41918235430594,28.863888888888887,0.75,0,2,At-risk regulars
M016501,2025-09-28,Bronze,B10,35-44,Bangkok,6,9,1734.45,214,2,0.8888888888888888,0,170,0.4444444444444444,0.5555555555555556,25.972482638888888,1.237314620700365,35.265277777777776,1.0,0,0,Loyal
M016502,2026-03-30,Bronze,B05,45-54,Bangkok,0,11,2305.69,31,5,0.6363636363636364,1,105,0.8181818181818182,0.0909090909090909,3.1036805555555556,0.5607822459042173,10.05625,5.5,0,0,Loyal
M016503,2025-06-23,Silver,B27,18-24,Chiang Mai,6,10,1735.51,311,5,0.6,0,168,0.6,0.3,33.89128086419753,1.7428505692276228,23.229166666666668,2.0,1,0,Loyal
M016506,2026-03-13,Bronze,B11,25-34,Bangkok,20,2,272.03999999999996,48,1,1.0,0,27,1.0,0.0,28.07986111111111,,28.07986111111111,1.0,0,1,One-and-done
M016507,2026-04-19,Bronze,B20,18-24,Bangkok,11,1,165.44,11,1,1.0,0,16,0.0,1.0,,,,2.0,0,1,One-and-done
M016508,2025-10-04,Silver,B05,25-34,Bangkok,49,11,1550.0400000000002,208,4,0.7272727272727273,0,148,0.6363636363636364,0.3636363636363636,15.90125,2.6701035433230635,22.52986111111111,0.5,1,3,Hibernating
M016509,2025-08-28,Bronze,B23,35-44,Bangkok,10,12,2413.04,245,2,0.9166666666666666,1,67,0.5833333333333334,0.1666666666666666,21.322095959595963,1.055761979353946,16.577083333333334,0.6666666666666666,0,0,Loyal
M016511,2026-03-16,Bronze,B04,18-24,Bangkok,11,3,429.01,45,2,0.6666666666666666,0,42,0.6666666666666666,0.3333333333333333,17.177083333333332,,15.02361111111111,0.6666666666666666,0,1,One-and-done
M016513,2025-08-13,Silver,B18,25-34,Bangkok,8,13,2857.17,260,2,0.9230769230769232,1,121,0.2307692307692307,0.3846153846153846,20.990567129629632,0.7414848332725884,12.916666666666666,1.0,0,0,Loyal
M016514,2026-01-25,Silver,B08,25-34,Bangkok,3,6,1594.69,95,1,1.0,0,157,0.3333333333333333,0.3333333333333333,18.3225,1.6051283375954677,11.94375,1.5,0,2,At-risk regulars
M016515,2026-04-14,Silver,B04,55+,Bangkok,16,1,259.55,16,1,1.0,0,25,1.0,0.0,,,,2.0,0,1,One-and-done
M016516,2025-08-19,Bronze,B36,45-54,Pattaya,14,10,1229.04,254,2,0.9,0,117,0.8,0.1,26.657484567901236,1.7519453087244312,13.936805555555557,2.0,0,0,Loyal
M016518,2026-01-30,Silver,B11,18-24,Bangkok,17,5,1464.51,90,2,0.8,0,144,0.8,0.2,18.243402777777774,7.908392156862746,2.951388888888889,1.0,0,2,At-risk regulars
M016521,2026-02-05,Silver,B13,35-44,Bangkok,17,5,765.4599999999999,84,2,0.8,0,75,0.8,0.0,16.709548611111114,3.440614829627887,5.903472222222222,0.6666666666666666,0,2,At-risk regulars
M016523,2026-02-11,Gold,B36,25-34,Pattaya,3,5,1895.08,78,1,1.0,0,187,0.6,0.4,18.74618055555555,1.9125587586838055,11.129166666666666,1.5,0,2,At-risk regulars
M016524,2026-04-14,Silver,B09,35-44,Bangkok,16,1,869.58,16,1,0.0,0,86,1.0,0.0,,,,2.0,0,1,One-and-done
M016525,2025-06-23,Bronze,B19,25-34,Bangkok,3,16,2085.51,311,3,0.875,0,201,0.5625,0.125,20.524120370370373,1.0415771098449955,17.264583333333334,1.5,0,0,Loyal
M016526,2025-06-25,Silver,B13,55+,Bangkok,6,47,9250.1,309,5,0.9148936170212766,0,903,0.4680851063829787,0.3617021276595745,6.588269927536231,0.8404190803326251,10.071527777777778,0.7142857142857143,0,4,Champions
M016527,2026-01-31,Bronze,B12,55+,Bangkok,10,6,986.55,89,1,1.0,0,96,0.5,0.5,15.80472222222222,1.137568276769647,17.48611111111111,1.5,0,2,At-risk regulars
M016528,2025-11-19,Bronze,B03,45-54,Bangkok,2,8,1025.18,162,3,0.75,0,96,0.625,0.25,22.86378968253968,1.8857380306379352,17.15763888888889,2.0,0,2,At-risk regulars
M016529,2025-08-30,Bronze,B10,25-34,Bangkok,8,27,4091.46,243,2,0.925925925925926,0,394,0.5555555555555556,0.2592592592592592,9.05536858974359,1.0938464424903638,15.906944444444443,1.0,0,4,Champions
M016531,2026-03-28,Bronze,B26,45-54,Chiang Mai,20,2,304.69,33,1,1.0,0,30,1.0,0.5,12.886805555555556,,12.886805555555556,1.0,0,1,One-and-done
M016532,2026-04-17,Bronze,B36,45-54,Pattaya,1,2,193.42,13,2,0.5,0,18,1.0,0.0,11.934722222222222,,11.934722222222222,3.0,1,1,One-and-done
M016533,2026-03-17,Bronze,B30,25-34,Phuket,4,3,471.54,44,1,1.0,0,45,0.3333333333333333,0.6666666666666666,20.202777777777776,,19.286805555555556,1.5,0,1,One-and-done
M016535,2025-04-23,Bronze,B36,35-44,Pattaya,0,10,1513.77,372,4,0.7,0,148,0.3,0.2,41.359722222222224,1.6816847137367223,21.261111111111113,2.0,1,0,Loyal
M016536,2025-06-08,Bronze,B10,25-34,Bangkok,26,11,1777.31,326,1,1.0,1,70,0.4545454545454545,0.4545454545454545,30.00701388888889,1.794009928416065,19.714583333333337,2.0,1,0,Loyal
M016537,2026-04-06,Silver,B17,18-24,Bangkok,24,1,227.2,24,1,1.0,0,22,0.0,0.0,,,,2.0,0,1,One-and-done
M016539,2025-12-02,Bronze,B40,25-34,Khon Kaen,2,7,756.0,149,4,0.5714285714285714,0,73,0.5714285714285714,0.2857142857142857,24.45787037037037,4.9589419660481635,3.707638888888889,2.0,0,2,At-risk regulars
M016540,2025-08-08,Bronze,B05,25-34,Bangkok,16,13,1751.95,265,3,0.8461538461538461,0,168,0.6923076923076923,0.2307692307692307,20.75381944444445,1.1512283395904634,27.130555555555556,1.0,0,0,Loyal
M016541,2026-03-28,Silver,B02,35-44,Bangkok,16,2,270.53000000000003,33,1,1.0,0,26,0.5,0.5,17.106944444444444,,17.106944444444444,1.0,1,1,One-and-done
M016542,2025-07-26,Bronze,B19,25-34,Bangkok,46,8,1533.08,278,2,0.875,0,149,0.375,0.375,33.13809523809524,2.5330798413070466,25.929861111111112,0.5,1,3,Hibernating
M016543,2025-10-02,Silver,B23,18-24,Bangkok,54,11,2323.27,210,2,0.9090909090909092,1,141,0.6363636363636364,0.3636363636363636,15.613611111111112,1.1044133547393595,5.96875,0.5,0,3,Hibernating
M016544,2025-09-06,Gold,B24,35-44,Bangkok,11,11,3620.87,236,1,1.0,2,215,0.0909090909090909,0.4545454545454545,22.47479166666667,1.9323207046600128,6.9,1.0,0,0,Loyal
M016546,2025-06-17,Bronze,B02,18-24,Bangkok,9,17,3618.66,317,2,0.9411764705882352,0,354,0.4705882352941176,0.1176470588235294,19.253602430555553,0.7598640951793001,14.943055555555556,1.0,0,0,Loyal
